CollectionDescriptionScheme.schemeName,CollectionDescriptionScheme.basisOfScheme,CollectionDescriptionScheme.distinctObjects,CollectionDescriptionScheme.Reference.1.referenceText,CollectionDescriptionScheme.Reference.1.referenceDetails,CollectionDescriptionScheme.Reference.1.referenceType,CollectionDescriptionScheme.Reference.1.referenceURI,CollectionDescriptionScheme.Reference.2.referenceText,CollectionDescriptionScheme.Reference.2.referenceDetails,CollectionDescriptionScheme.Reference.2.referenceType,CollectionDescriptionScheme.Reference.2.referenceURI,CollectionDescriptionScheme.SchemeTerm.1.termName,CollectionDescriptionScheme.SchemeTerm.1.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.1.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.2.termName,CollectionDescriptionScheme.SchemeTerm.2.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.2.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.3.termName,CollectionDescriptionScheme.SchemeTerm.3.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.3.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.4.termName,CollectionDescriptionScheme.SchemeTerm.4.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.4.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.5.termName,CollectionDescriptionScheme.SchemeTerm.5.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.5.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.6.termName,CollectionDescriptionScheme.SchemeTerm.6.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.6.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.7.termName,CollectionDescriptionScheme.SchemeTerm.7.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.7.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.8.termName,CollectionDescriptionScheme.SchemeTerm.8.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.8.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.9.termName,CollectionDescriptionScheme.SchemeTerm.9.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.9.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.10.termName,CollectionDescriptionScheme.SchemeTerm.10.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.10.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.11.termName,CollectionDescriptionScheme.SchemeTerm.11.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.11.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.12.termName,CollectionDescriptionScheme.SchemeTerm.12.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.12.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.13.termName,CollectionDescriptionScheme.SchemeTerm.13.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.13.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.14.termName,CollectionDescriptionScheme.SchemeTerm.14.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.14.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.15.termName,CollectionDescriptionScheme.SchemeTerm.15.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.15.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.16.termName,CollectionDescriptionScheme.SchemeTerm.16.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.16.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.17.termName,CollectionDescriptionScheme.SchemeTerm.17.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.17.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.18.termName,CollectionDescriptionScheme.SchemeTerm.18.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.18.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.19.termName,CollectionDescriptionScheme.SchemeTerm.19.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.19.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.20.termName,CollectionDescriptionScheme.SchemeTerm.20.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.20.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.21.termName,CollectionDescriptionScheme.SchemeTerm.21.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.21.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.22.termName,CollectionDescriptionScheme.SchemeTerm.22.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.22.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.23.termName,CollectionDescriptionScheme.SchemeTerm.23.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.23.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.24.termName,CollectionDescriptionScheme.SchemeTerm.24.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.24.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.25.termName,CollectionDescriptionScheme.SchemeTerm.25.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.25.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.26.termName,CollectionDescriptionScheme.SchemeTerm.26.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.26.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.27.termName,CollectionDescriptionScheme.SchemeTerm.27.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.27.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.28.termName,CollectionDescriptionScheme.SchemeTerm.28.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.28.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.29.termName,CollectionDescriptionScheme.SchemeTerm.29.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.29.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.30.termName,CollectionDescriptionScheme.SchemeTerm.30.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.30.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.31.termName,CollectionDescriptionScheme.SchemeTerm.31.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.31.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.32.termName,CollectionDescriptionScheme.SchemeTerm.32.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.32.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.33.termName,CollectionDescriptionScheme.SchemeTerm.33.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.33.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.34.termName,CollectionDescriptionScheme.SchemeTerm.34.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.34.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.35.termName,CollectionDescriptionScheme.SchemeTerm.35.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.35.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.36.termName,CollectionDescriptionScheme.SchemeTerm.36.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.36.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.37.termName,CollectionDescriptionScheme.SchemeTerm.37.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.37.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.38.termName,CollectionDescriptionScheme.SchemeTerm.38.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.38.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.39.termName,CollectionDescriptionScheme.SchemeTerm.39.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.39.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.40.termName,CollectionDescriptionScheme.SchemeTerm.40.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.40.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.41.termName,CollectionDescriptionScheme.SchemeTerm.41.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.41.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.42.termName,CollectionDescriptionScheme.SchemeTerm.42.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.42.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.43.termName,CollectionDescriptionScheme.SchemeTerm.43.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.43.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.44.termName,CollectionDescriptionScheme.SchemeTerm.44.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.44.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.45.termName,CollectionDescriptionScheme.SchemeTerm.45.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.45.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.46.termName,CollectionDescriptionScheme.SchemeTerm.46.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.46.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.47.termName,CollectionDescriptionScheme.SchemeTerm.47.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.47.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.48.termName,CollectionDescriptionScheme.SchemeTerm.48.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.48.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.49.termName,CollectionDescriptionScheme.SchemeTerm.49.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.49.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.50.termName,CollectionDescriptionScheme.SchemeTerm.50.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.50.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.51.termName,CollectionDescriptionScheme.SchemeTerm.51.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.51.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.52.termName,CollectionDescriptionScheme.SchemeTerm.52.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.52.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.53.termName,CollectionDescriptionScheme.SchemeTerm.53.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.53.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.54.termName,CollectionDescriptionScheme.SchemeTerm.54.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.54.isRepeatableTerm,CollectionDescriptionScheme.SchemeTerm.55.termName,CollectionDescriptionScheme.SchemeTerm.55.isMandatoryTerm,CollectionDescriptionScheme.SchemeTerm.55.isRepeatableTerm,CollectionDescriptionScheme.SchemeMeasurementOrFact.1.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.1.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.1.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.2.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.2.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.2.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.3.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.3.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.3.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.4.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.4.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.4.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.5.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.5.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.5.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.6.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.6.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.6.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.7.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.7.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.7.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.8.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.8.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.8.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.9.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.9.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.9.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.10.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.10.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.10.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.11.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.11.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.11.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.12.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.12.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.12.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.13.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.13.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.13.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.14.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.14.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.14.isRepeatableMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.15.schemeMeasurementType,CollectionDescriptionScheme.SchemeMeasurementOrFact.15.isMandatoryMetric,CollectionDescriptionScheme.SchemeMeasurementOrFact.15.isRepeatableMetric
NHM London Join the Dots collections assessment,Collections assessment,true,Join the Dots collection-level descriptions,Natural History Museum (2022). Join the Dots collection-level descriptions [Data set]. Natural History Museum. https://doi.org/10.5519/hay2d5yo,Dataset,https://doi.org/10.5519/hay2d5yo,"Join the Dots: assessing a collection of 80 million items at The Natural History Museum, London.","C. Giles Miller, Philippa Brewer, Mark Carine, Gill Comerford, Helen Hardy, Andrea Hart, Sarah Long, Benjamin W. Price, Caroline L. Smith, David A. Smith, Mel Smith, Lil Stevens, Katie Thompson, Clare Valentine, Sarah Vincent, Scott Wilson & Matt Woodburn (2022) Join the Dots: assessing a collection of 80 million items at The Natural History Museum, London, Museum Management and Curatorship, 37:3, 287-306, DOI: 10.1080/09647775.2021.2023900",Journal article,https://doi.org/10.1080/09647775.2021.2023900,ObjectGroup.collectionName,true,false,ObjectGroup.baseTypeOfCollection,true,false,ObjectGroup.typeOfCollection,true,false,ObjectGroup.collectionManagementSystem,true,false,ObjectGroup.preparationType,true,false,ObjectGroup.preservationMethod,true,false,ObjectGroup.isKnownToContainTypes,false,false,ObjectGroup.RecordLevel,true,false,ObjectGroup.RecordLevel.collectionDescriptionPID,true,false,ObjectGroup.RecordLevel.derivedCollection,true,false,ObjectGroup.RecordLevel.license,true,false,ObjectGroup.RecordLevel.rightsHolder,true,false,ObjectGroup.RecordLevel.Identifier,true,true,ObjectGroup.RecordLevel.Identifier.identifierType,true,false,ObjectGroup.RecordLevel.Identifier.identifierSource,true,false,ObjectGroup.RecordLevel.Identifier.identifierValue,true,false,ObjectGroup.OrganisationalUnit,true,true,ObjectGroup.OrganisationalUnit.organisationalUnitName,true,false,ObjectGroup.OrganisationalUnit.organisationalUnitType,true,false,ObjectGroup.OrganisationalUnit.Identifier,false,true,ObjectGroup.OrganisationalUnit.Identifier.identifierSource,true,false,ObjectGroup.OrganisationalUnit.Identifier.identifierType,true,false,ObjectGroup.OrganisationalUnit.Identifier.identifierValue,true,false,ObjectGroup.OrganisationalUnit.Address,false,false,ObjectGroup.OrganisationalUnit.Address.addressType,true,false,ObjectGroup.OrganisationalUnit.Address.streetAddress,true,false,ObjectGroup.OrganisationalUnit.Address.postalCode,true,false,ObjectGroup.OrganisationalUnit.Addess.addressCountry,true,false,ObjectGroup.Taxon,false,false,ObjectGroup.Taxon.scientificName,true,false,ObjectGroup.Taxon.taxonRank,true,false,ObjectGroup.Taxon.Identifier,false,false,ObjectGroup.Taxon.Identifier.identifierSource,true,false,ObjectGroup.Taxon.Identifier.identifierType,true,false,ObjectGroup.Taxon.Identifier.identifierValue,true,false,ObjectGroup.GeologicalContext,false,false,ObjectGroup.GeologicalContext.earliestEonOrLowestEonothem,false,false,ObjectGroup.GeologicalContext.earliestEraOrLowestErathem,false,false,ObjectGroup.GeologicalContext.earliestPeriodOrLowestSystem,false,false,ObjectGroup.GeologicalContext.earliestEpochOrLowestSeries,false,false,ObjectGroup.GeologicalContext.earliestAgeOrLowestStage,false,false,ObjectGroup.GeologicalContext.latestEonOrHighestEonothem,false,false,ObjectGroup.GeologicalContext.latestEraOrHighestErathem,false,false,ObjectGroup.GeologicalContext.latestPeriodOrHighestSystem,false,false,ObjectGroup.GeologicalContext.latestEpochOrHighestSeries,false,false,ObjectGroup.GeologicalContext.latestAgeOrHighestStage,false,false,ObjectGroup.GeographicOrigin.continent,false,false,ObjectGroup.GeographicOrigin.waterBody,false,false,ObjectGroup.GeographicOrigin.waterBodyType,false,false,ObjectGroup.MeasurementOrFact,true,true,ObjectGroup.MeasurementOrFact.measurementType,true,false,ObjectGroup.MeasurementOrFact.factOrNarrativeText,false,false,ObjectGroup.MeasurementOrFact.measurementDerivation,false,false,ObjectGroup.MeasurementOrFact.measurementValue,false,false,ObjectGroup.MeasurementOrFact.measurementRemarks,false,false,Bibliographic level,false,false,Fond reference,false,false,Reporting count,true,false,Item count,false,false,Curatorial unit count,true,false,C1: Physical accessibility,true,false,S1: Strategy/mission/research,true,false,S2: Scope and depth,true,false,S3: Significance by comparison,true,false,S4: Usage,true,false,I1: Digitisation,true,false,I2: Identification,true,false,I4: Development potential,true,false,O1: Education suitability,true,false,O3: Exhibition suitability,true,false
